demand_id,flight_id,date_key,arrival_slot_id,station_id,equipment_id,qty_required,qty_allocated,shortage_qty,pickup_slot_id,return_slot_id,allocation_distance_km,demand_calc_method,risk_level,sla_compliant,is_active
26386,8796,20250618,191,7,2,12,12,0,185,200,1.5,Estimated,OK,TRUE,TRUE
26387,8796,20250618,191,7,4,14,14,0,185,200,0.6,Estimated,OK,TRUE,TRUE
26388,8796,20250618,191,7,6,7,7,0,185,200,2.0,Estimated,OK,TRUE,TRUE
26389,8797,20250618,191,4,1,8,6,-2,186,200,0.9,Estimated,MEDIUM,FALSE,TRUE
26390,8797,20250618,191,4,4,5,4,-1,186,200,1.8,Estimated,LOW,TRUE,TRUE
26391,8797,20250618,191,4,6,3,3,0,186,200,0.5,Estimated,OK,TRUE,TRUE
26392,8798,20250618,200,10,2,12,12,0,197,209,1.5,Estimated,OK,TRUE,TRUE
26393,8798,20250618,200,10,4,13,13,0,197,209,1.5,Estimated,OK,TRUE,TRUE
26394,8798,20250618,200,10,6,7,7,0,197,209,1.3,Estimated,OK,TRUE,TRUE
26395,8799,20250618,204,8,2,12,11,-1,200,213,2.3,Estimated,LOW,TRUE,TRUE
26396,8799,20250618,204,8,4,19,19,0,200,213,2.4,Estimated,OK,TRUE,TRUE
26397,8799,20250618,204,8,6,10,10,0,200,213,1.2,Estimated,OK,TRUE,TRUE
26398,8800,20250618,205,7,2,12,12,0,200,214,1.1,Estimated,OK,TRUE,TRUE
26399,8800,20250618,205,7,4,18,17,-1,200,214,0.3,Estimated,LOW,TRUE,TRUE
26400,8800,20250618,205,7,6,9,9,0,200,214,2.0,Estimated,OK,TRUE,TRUE
26401,8801,20250618,207,5,1,8,8,0,203,216,0.4,Estimated,OK,TRUE,TRUE
26402,8801,20250618,207,5,4,7,7,0,203,216,0.9,Estimated,OK,TRUE,TRUE
26403,8801,20250618,207,5,6,4,4,0,203,216,1.8,Estimated,OK,TRUE,TRUE
26404,8802,20250618,208,5,1,6,4,-2,204,217,1.5,Estimated,MEDIUM,FALSE,TRUE
26405,8802,20250618,208,5,4,7,5,-2,204,217,1.4,Estimated,MEDIUM,FALSE,TRUE
26406,8802,20250618,208,5,6,4,4,0,204,217,1.8,Estimated,OK,TRUE,TRUE
26407,8803,20250618,208,7,2,12,12,0,202,217,1.3,Estimated,OK,TRUE,TRUE
26408,8803,20250618,208,7,4,20,20,0,202,217,1.6,Estimated,OK,TRUE,TRUE
26409,8803,20250618,208,7,6,10,10,0,202,217,0.6,Estimated,OK,TRUE,TRUE
26410,8804,20250618,208,8,2,12,11,-1,202,217,1.6,Estimated,LOW,TRUE,TRUE
26411,8804,20250618,208,8,4,17,17,0,202,217,2.2,Estimated,OK,TRUE,TRUE
26412,8804,20250618,208,8,6,9,9,0,202,217,2.4,Estimated,OK,TRUE,TRUE
26413,8805,20250618,208,7,2,12,10,-2,202,217,2.3,Estimated,MEDIUM,FALSE,TRUE
26414,8805,20250618,208,7,4,12,12,0,202,217,2.2,Estimated,OK,TRUE,TRUE
26415,8805,20250618,208,7,6,6,6,0,202,217,2.1,Estimated,OK,TRUE,TRUE
26416,8806,20250618,219,8,2,12,12,0,213,228,1.2,Estimated,OK,TRUE,TRUE
26417,8806,20250618,219,8,4,9,7,-2,213,228,2.0,Estimated,MEDIUM,FALSE,TRUE
26418,8806,20250618,219,8,6,5,5,0,213,228,2.3,Estimated,OK,TRUE,TRUE
26419,8807,20250618,219,3,1,8,8,0,216,228,2.1,Estimated,OK,TRUE,TRUE
26420,8807,20250618,219,3,4,7,7,0,216,228,0.6,Estimated,OK,TRUE,TRUE
26421,8807,20250618,219,3,6,4,4,0,216,228,1.1,Estimated,OK,TRUE,TRUE
26422,8808,20250618,222,4,1,8,6,-2,219,231,2.2,Estimated,MEDIUM,FALSE,TRUE
26423,8808,20250618,222,4,4,7,7,0,219,231,0.7,Estimated,OK,TRUE,TRUE
26424,8808,20250618,222,4,6,4,4,0,219,231,1.4,Estimated,OK,TRUE,TRUE
26425,8809,20250618,225,7,2,12,12,0,220,234,2.3,Estimated,OK,TRUE,TRUE
26426,8809,20250618,225,7,4,14,14,0,220,234,1.9,Estimated,OK,TRUE,TRUE
26427,8809,20250618,225,7,6,7,7,0,220,234,0.6,Estimated,OK,TRUE,TRUE
26428,8810,20250618,227,9,2,12,12,0,223,236,0.9,Estimated,OK,TRUE,TRUE
26429,8810,20250618,227,9,4,13,13,0,223,236,1.8,Estimated,OK,TRUE,TRUE
26430,8810,20250618,227,9,6,7,7,0,223,236,0.7,Estimated,OK,TRUE,TRUE
26431,8811,20250618,228,3,1,6,6,0,222,237,0.7,Estimated,OK,TRUE,TRUE
26432,8811,20250618,228,3,4,6,6,0,222,237,2.2,Estimated,OK,TRUE,TRUE
26433,8811,20250618,228,3,6,3,3,0,222,237,0.3,Estimated,OK,TRUE,TRUE
26434,8812,20250618,233,3,1,5,5,0,227,242,1.9,Estimated,OK,TRUE,TRUE
26435,8812,20250618,233,3,4,5,5,0,227,242,2.0,Estimated,OK,TRUE,TRUE
26436,8812,20250618,233,3,6,3,3,0,227,242,1.9,Estimated,OK,TRUE,TRUE
26437,8813,20250618,244,3,1,8,8,0,240,253,2.0,Estimated,OK,TRUE,TRUE
26438,8813,20250618,244,3,4,7,7,0,240,253,1.1,Estimated,OK,TRUE,TRUE
26439,8813,20250618,244,3,6,4,4,0,240,253,1.1,Estimated,OK,TRUE,TRUE
26440,8814,20250618,247,9,2,12,12,0,244,256,0.9,Estimated,OK,TRUE,TRUE
26441,8814,20250618,247,9,4,14,14,0,244,256,0.7,Estimated,OK,TRUE,TRUE
26442,8814,20250618,247,9,6,7,7,0,244,256,0.4,Estimated,OK,TRUE,TRUE
26443,8815,20250618,249,8,2,12,12,0,243,258,0.3,Estimated,OK,TRUE,TRUE
26444,8815,20250618,249,8,4,12,10,-2,243,258,0.9,Estimated,MEDIUM,FALSE,TRUE
26445,8815,20250618,249,8,6,6,3,-3,243,258,1.1,Estimated,MEDIUM,FALSE,TRUE
26446,8816,20250618,254,10,2,12,12,0,248,263,1.4,Estimated,OK,TRUE,TRUE
26447,8816,20250618,254,10,4,11,11,0,248,263,0.7,Estimated,OK,TRUE,TRUE
26448,8816,20250618,254,10,6,6,6,0,248,263,2.0,Estimated,OK,TRUE,TRUE
26449,8817,20250618,269,4,1,8,8,0,263,278,1.3,Estimated,OK,TRUE,TRUE
26450,8817,20250618,269,4,4,6,6,0,263,278,1.3,Estimated,OK,TRUE,TRUE
26451,8817,20250618,269,4,6,3,3,0,263,278,0.8,Estimated,OK,TRUE,TRUE
26452,8818,20250618,271,4,1,6,6,0,268,280,1.4,Estimated,OK,TRUE,TRUE
26453,8818,20250618,271,4,4,6,6,0,268,280,1.0,Estimated,OK,TRUE,TRUE
26454,8818,20250618,271,4,6,3,3,0,268,280,2.5,Estimated,OK,TRUE,TRUE
26455,8819,20250618,272,4,1,6,6,0,268,281,1.4,Estimated,OK,TRUE,TRUE
26456,8819,20250618,272,4,4,7,7,0,268,281,1.7,Estimated,OK,TRUE,TRUE
26457,8819,20250618,272,4,6,4,4,0,268,281,0.6,Estimated,OK,TRUE,TRUE
26458,8820,20250618,274,5,2,12,12,0,269,283,0.8,Estimated,OK,TRUE,TRUE
26459,8820,20250618,274,5,4,16,16,0,269,283,0.9,Estimated,OK,TRUE,TRUE
26460,8820,20250618,274,5,6,8,8,0,269,283,0.5,Estimated,OK,TRUE,TRUE
26461,8821,20250618,280,4,1,8,6,-2,275,1,1.9,Estimated,MEDIUM,FALSE,TRUE
26462,8821,20250618,280,4,4,8,8,0,275,1,2.1,Estimated,OK,TRUE,TRUE
26463,8821,20250618,280,4,6,4,3,-1,275,1,2.5,Estimated,LOW,TRUE,TRUE
26464,8822,20250618,283,4,1,8,8,0,277,4,1.3,Estimated,OK,TRUE,TRUE
26465,8822,20250618,283,4,4,8,8,0,277,4,2.0,Estimated,OK,TRUE,TRUE
26466,8822,20250618,283,4,6,4,4,0,277,4,2.4,Estimated,OK,TRUE,TRUE
26467,8823,20250618,284,8,1,6,6,0,281,5,2.0,Estimated,OK,TRUE,TRUE
26468,8823,20250618,284,8,4,6,6,0,281,5,0.7,Estimated,OK,TRUE,TRUE
26469,8823,20250618,284,8,6,3,0,-3,281,5,1.5,Estimated,MEDIUM,FALSE,TRUE
26470,8824,20250619,4,4,1,6,6,0,287,13,1.4,Estimated,OK,TRUE,TRUE
26471,8824,20250619,4,4,4,6,6,0,287,13,2.3,Estimated,OK,TRUE,TRUE
26472,8824,20250619,4,4,6,3,1,-2,287,13,0.7,Estimated,MEDIUM,FALSE,TRUE
26473,8825,20250619,16,7,2,12,12,0,10,25,1.9,Estimated,OK,TRUE,TRUE
26474,8825,20250619,16,7,4,14,12,-2,10,25,2.1,Estimated,MEDIUM,FALSE,TRUE
26475,8825,20250619,16,7,6,7,7,0,10,25,0.8,Estimated,OK,TRUE,TRUE
26476,8826,20250619,16,8,2,12,12,0,13,25,2.3,Estimated,OK,TRUE,TRUE
26477,8826,20250619,16,8,4,14,14,0,13,25,0.3,Estimated,OK,TRUE,TRUE
26478,8826,20250619,16,8,6,7,7,0,13,25,1.6,Estimated,OK,TRUE,TRUE
26479,8827,20250619,49,4,1,6,6,0,43,58,0.6,Estimated,OK,TRUE,TRUE
26480,8827,20250619,49,4,4,7,7,0,43,58,1.0,Estimated,OK,TRUE,TRUE
26481,8827,20250619,49,4,6,4,4,0,43,58,0.6,Estimated,OK,TRUE,TRUE
26482,8828,20250619,56,4,2,12,12,0,52,65,0.7,Estimated,OK,TRUE,TRUE
26483,8828,20250619,56,4,4,21,21,0,52,65,1.0,Estimated,OK,TRUE,TRUE
26484,8828,20250619,56,4,6,11,11,0,52,65,1.7,Estimated,OK,TRUE,TRUE
26485,8829,20250619,61,7,2,12,12,0,56,70,2.2,Estimated,OK,TRUE,TRUE
26486,8829,20250619,61,7,4,16,16,0,56,70,1.4,Estimated,OK,TRUE,TRUE
26487,8829,20250619,61,7,6,8,8,0,56,70,1.5,Estimated,OK,TRUE,TRUE
26488,8830,20250619,67,3,1,5,5,0,61,76,0.5,Estimated,OK,TRUE,TRUE
26489,8830,20250619,67,3,4,6,3,-3,61,76,1.7,Estimated,MEDIUM,FALSE,TRUE
26490,8830,20250619,67,3,6,3,3,0,61,76,2.1,Estimated,OK,TRUE,TRUE
26491,8831,20250619,73,1,1,6,6,0,67,82,2.1,Estimated,OK,TRUE,TRUE
26492,8831,20250619,73,1,4,6,6,0,67,82,2.2,Estimated,OK,TRUE,TRUE
26493,8831,20250619,73,1,6,3,3,0,67,82,2.3,Estimated,OK,TRUE,TRUE
26494,8832,20250619,73,10,1,6,6,0,69,82,1.9,Estimated,OK,TRUE,TRUE
26495,8832,20250619,73,10,4,6,6,0,69,82,1.0,Estimated,OK,TRUE,TRUE
26496,8832,20250619,73,10,6,3,3,0,69,82,2.4,Estimated,OK,TRUE,TRUE
26497,8833,20250619,73,4,1,8,8,0,70,82,0.9,Estimated,OK,TRUE,TRUE
26498,8833,20250619,73,4,4,8,8,0,70,82,0.7,Estimated,OK,TRUE,TRUE
26499,8833,20250619,73,4,6,4,4,0,70,82,0.5,Estimated,OK,TRUE,TRUE
26500,8834,20250619,82,3,1,6,6,0,77,91,0.8,Estimated,OK,TRUE,TRUE
26501,8834,20250619,82,3,4,6,6,0,77,91,0.4,Estimated,OK,TRUE,TRUE
26502,8834,20250619,82,3,6,3,3,0,77,91,1.6,Estimated,OK,TRUE,TRUE
26503,8835,20250619,83,4,1,6,5,-1,80,92,1.6,Estimated,LOW,TRUE,TRUE
26504,8835,20250619,83,4,4,6,6,0,80,92,0.3,Estimated,OK,TRUE,TRUE
26505,8835,20250619,83,4,6,3,2,-1,80,92,1.2,Estimated,LOW,TRUE,TRUE
26506,8836,20250619,87,8,2,12,12,0,81,96,1.4,Estimated,OK,TRUE,TRUE
26507,8836,20250619,87,8,4,15,15,0,81,96,1.9,Estimated,OK,TRUE,TRUE
26508,8836,20250619,87,8,6,8,8,0,81,96,0.9,Estimated,OK,TRUE,TRUE
26509,8837,20250619,90,4,1,3,3,0,87,99,1.8,Estimated,OK,TRUE,TRUE
26510,8837,20250619,90,4,4,4,4,0,87,99,0.4,Estimated,OK,TRUE,TRUE
26511,8837,20250619,90,4,6,2,2,0,87,99,2.2,Estimated,OK,TRUE,TRUE
26512,8838,20250619,91,6,2,12,12,0,85,100,2.1,Estimated,OK,TRUE,TRUE
26513,8838,20250619,91,6,4,15,15,0,85,100,0.9,Estimated,OK,TRUE,TRUE
26514,8838,20250619,91,6,6,8,8,0,85,100,2.1,Estimated,OK,TRUE,TRUE
26515,8839,20250619,94,4,1,6,6,0,88,103,0.5,Estimated,OK,TRUE,TRUE
26516,8839,20250619,94,4,4,6,6,0,88,103,2.4,Estimated,OK,TRUE,TRUE
26517,8839,20250619,94,4,6,3,3,0,88,103,1.2,Estimated,OK,TRUE,TRUE
26518,8840,20250619,95,1,1,8,8,0,90,104,2.4,Estimated,OK,TRUE,TRUE
26519,8840,20250619,95,1,4,6,6,0,90,104,0.8,Estimated,OK,TRUE,TRUE
26520,8840,20250619,95,1,6,3,3,0,90,104,1.7,Estimated,OK,TRUE,TRUE
26521,8841,20250619,95,3,1,6,3,-3,89,104,1.0,Estimated,MEDIUM,FALSE,TRUE
26522,8841,20250619,95,3,4,6,6,0,89,104,2.1,Estimated,OK,TRUE,TRUE
26523,8841,20250619,95,3,6,3,3,0,89,104,1.3,Estimated,OK,TRUE,TRUE
26524,8842,20250619,95,5,1,8,8,0,90,104,1.8,Estimated,OK,TRUE,TRUE
26525,8842,20250619,95,5,4,6,6,0,90,104,0.7,Estimated,OK,TRUE,TRUE
26526,8842,20250619,95,5,6,3,3,0,90,104,0.9,Estimated,OK,TRUE,TRUE
26527,8843,20250619,97,7,2,12,12,0,91,106,1.2,Estimated,OK,TRUE,TRUE
26528,8843,20250619,97,7,4,13,13,0,91,106,2.4,Estimated,OK,TRUE,TRUE
26529,8843,20250619,97,7,6,7,5,-2,91,106,2.5,Estimated,MEDIUM,FALSE,TRUE
26530,8844,20250619,97,7,1,8,8,0,93,106,1.7,Estimated,OK,TRUE,TRUE
26531,8844,20250619,97,7,4,7,7,0,93,106,1.6,Estimated,OK,TRUE,TRUE
26532,8844,20250619,97,7,6,4,4,0,93,106,0.5,Estimated,OK,TRUE,TRUE
26533,8845,20250619,97,6,2,12,11,-1,93,106,0.7,Estimated,LOW,TRUE,TRUE
26534,8845,20250619,97,6,4,12,12,0,93,106,0.9,Estimated,OK,TRUE,TRUE
26535,8845,20250619,97,6,6,6,4,-2,93,106,1.2,Estimated,MEDIUM,FALSE,TRUE
26536,8846,20250619,97,1,1,8,8,0,92,106,2.1,Estimated,OK,TRUE,TRUE
26537,8846,20250619,97,1,4,7,7,0,92,106,2.4,Estimated,OK,TRUE,TRUE
26538,8846,20250619,97,1,6,4,3,-1,92,106,2.0,Estimated,LOW,TRUE,TRUE
26539,8847,20250619,99,1,1,6,6,0,93,108,2.4,Estimated,OK,TRUE,TRUE
26540,8847,20250619,99,1,4,6,6,0,93,108,1.7,Estimated,OK,TRUE,TRUE
26541,8847,20250619,99,1,6,3,3,0,93,108,2.4,Estimated,OK,TRUE,TRUE
26542,8848,20250619,102,1,1,8,8,0,98,111,0.3,Estimated,OK,TRUE,TRUE
26543,8848,20250619,102,1,4,6,6,0,98,111,2.3,Estimated,OK,TRUE,TRUE
26544,8848,20250619,102,1,6,3,3,0,98,111,1.8,Estimated,OK,TRUE,TRUE
26545,8849,20250619,107,7,2,12,12,0,103,116,1.4,Estimated,OK,TRUE,TRUE
26546,8849,20250619,107,7,4,12,12,0,103,116,1.2,Estimated,OK,TRUE,TRUE
26547,8849,20250619,107,7,6,6,6,0,103,116,1.5,Estimated,OK,TRUE,TRUE
26548,8850,20250619,108,7,2,12,12,0,103,117,1.5,Estimated,OK,TRUE,TRUE
26549,8850,20250619,108,7,4,12,12,0,103,117,1.7,Estimated,OK,TRUE,TRUE
26550,8850,20250619,108,7,6,6,6,0,103,117,2.0,Estimated,OK,TRUE,TRUE
26551,8851,20250619,110,4,1,6,6,0,107,119,1.4,Estimated,OK,TRUE,TRUE
26552,8851,20250619,110,4,4,6,4,-2,107,119,1.3,Estimated,MEDIUM,FALSE,TRUE
26553,8851,20250619,110,4,6,3,3,0,107,119,1.0,Estimated,OK,TRUE,TRUE
26554,8852,20250619,114,3,1,8,8,0,110,123,1.4,Estimated,OK,TRUE,TRUE
26555,8852,20250619,114,3,4,7,7,0,110,123,0.4,Estimated,OK,TRUE,TRUE
26556,8852,20250619,114,3,6,4,4,0,110,123,1.4,Estimated,OK,TRUE,TRUE
26557,8853,20250619,117,4,2,12,12,0,113,126,1.9,Estimated,OK,TRUE,TRUE
26558,8853,20250619,117,4,4,14,14,0,113,126,0.4,Estimated,OK,TRUE,TRUE
26559,8853,20250619,117,4,6,7,7,0,113,126,2.3,Estimated,OK,TRUE,TRUE
26560,8854,20250619,117,4,1,8,8,0,112,126,1.3,Estimated,OK,TRUE,TRUE
26561,8854,20250619,117,4,4,8,8,0,112,126,2.3,Estimated,OK,TRUE,TRUE
26562,8854,20250619,117,4,6,4,4,0,112,126,0.4,Estimated,OK,TRUE,TRUE
26563,8855,20250619,118,7,1,8,8,0,115,127,1.1,Estimated,OK,TRUE,TRUE
26564,8855,20250619,118,7,4,7,6,-1,115,127,1.4,Estimated,LOW,TRUE,TRUE
26565,8855,20250619,118,7,6,4,2,-2,115,127,0.4,Estimated,MEDIUM,FALSE,TRUE
26566,8856,20250619,120,6,1,8,8,0,116,129,1.5,Estimated,OK,TRUE,TRUE
26567,8856,20250619,120,6,4,7,7,0,116,129,1.4,Estimated,OK,TRUE,TRUE
26568,8856,20250619,120,6,6,4,4,0,116,129,1.8,Estimated,OK,TRUE,TRUE
26569,8857,20250619,120,8,2,12,12,0,114,129,0.9,Estimated,OK,TRUE,TRUE
26570,8857,20250619,120,8,4,11,11,0,114,129,2.5,Estimated,OK,TRUE,TRUE
26571,8857,20250619,120,8,6,6,6,0,114,129,2.0,Estimated,OK,TRUE,TRUE
26572,8858,20250619,122,10,2,12,12,0,119,131,0.9,Estimated,OK,TRUE,TRUE
26573,8858,20250619,122,10,4,13,13,0,119,131,2.0,Estimated,OK,TRUE,TRUE
26574,8858,20250619,122,10,6,7,7,0,119,131,1.7,Estimated,OK,TRUE,TRUE
26575,8859,20250619,123,1,1,6,6,0,119,132,1.1,Estimated,OK,TRUE,TRUE
26576,8859,20250619,123,1,4,6,4,-2,119,132,1.6,Estimated,MEDIUM,FALSE,TRUE
26577,8859,20250619,123,1,6,3,0,-3,119,132,2.5,Estimated,MEDIUM,FALSE,TRUE
26578,8860,20250619,125,1,1,6,6,0,119,134,1.4,Estimated,OK,TRUE,TRUE
26579,8860,20250619,125,1,4,7,7,0,119,134,0.4,Estimated,OK,TRUE,TRUE
26580,8860,20250619,125,1,6,4,4,0,119,134,0.5,Estimated,OK,TRUE,TRUE
26581,8861,20250619,126,8,2,12,9,-3,121,135,0.5,Estimated,MEDIUM,FALSE,TRUE
26582,8861,20250619,126,8,4,15,15,0,121,135,0.5,Estimated,OK,TRUE,TRUE
26583,8861,20250619,126,8,6,8,6,-2,121,135,2.5,Estimated,MEDIUM,FALSE,TRUE
26584,8862,20250619,129,10,2,12,12,0,125,138,0.7,Estimated,OK,TRUE,TRUE
26585,8862,20250619,129,10,4,10,8,-2,125,138,1.1,Estimated,MEDIUM,FALSE,TRUE
26586,8862,20250619,129,10,6,5,5,0,125,138,0.6,Estimated,OK,TRUE,TRUE
26587,8863,20250619,129,1,1,6,4,-2,124,138,1.7,Estimated,MEDIUM,FALSE,TRUE
26588,8863,20250619,129,1,4,7,7,0,124,138,1.8,Estimated,OK,TRUE,TRUE
26589,8863,20250619,129,1,6,4,4,0,124,138,0.3,Estimated,OK,TRUE,TRUE
26590,8864,20250619,129,7,2,12,12,0,125,138,2.5,Estimated,OK,TRUE,TRUE
26591,8864,20250619,129,7,4,11,11,0,125,138,1.0,Estimated,OK,TRUE,TRUE
26592,8864,20250619,129,7,6,6,6,0,125,138,1.6,Estimated,OK,TRUE,TRUE
26593,8865,20250619,131,10,2,12,12,0,126,140,1.3,Estimated,OK,TRUE,TRUE
26594,8865,20250619,131,10,4,10,10,0,126,140,1.3,Estimated,OK,TRUE,TRUE
26595,8865,20250619,131,10,6,5,5,0,126,140,2.2,Estimated,OK,TRUE,TRUE
26596,8866,20250619,135,10,2,12,12,0,130,144,2.1,Estimated,OK,TRUE,TRUE
26597,8866,20250619,135,10,4,9,9,0,130,144,2.0,Estimated,OK,TRUE,TRUE
26598,8866,20250619,135,10,6,5,5,0,130,144,2.4,Estimated,OK,TRUE,TRUE
26599,8867,20250619,137,7,2,12,9,-3,134,146,0.9,Estimated,MEDIUM,FALSE,TRUE
26600,8867,20250619,137,7,4,17,17,0,134,146,2.4,Estimated,OK,TRUE,TRUE
26601,8867,20250619,137,7,6,9,9,0,134,146,1.3,Estimated,OK,TRUE,TRUE
26602,8868,20250619,144,3,1,8,8,0,141,153,1.0,Estimated,OK,TRUE,TRUE
26603,8868,20250619,144,3,4,7,7,0,141,153,1.4,Estimated,OK,TRUE,TRUE
26604,8868,20250619,144,3,6,4,4,0,141,153,2.2,Estimated,OK,TRUE,TRUE
26605,8869,20250619,151,3,1,6,4,-2,148,160,1.0,Estimated,MEDIUM,FALSE,TRUE
26606,8869,20250619,151,3,4,6,6,0,148,160,1.8,Estimated,OK,TRUE,TRUE
26607,8869,20250619,151,3,6,3,3,0,148,160,0.4,Estimated,OK,TRUE,TRUE
26608,8870,20250619,156,10,2,12,12,0,152,165,1.7,Estimated,OK,TRUE,TRUE
26609,8870,20250619,156,10,4,11,11,0,152,165,0.6,Estimated,OK,TRUE,TRUE
26610,8870,20250619,156,10,6,6,6,0,152,165,1.4,Estimated,OK,TRUE,TRUE
26611,8871,20250619,160,3,1,6,6,0,154,169,1.7,Estimated,OK,TRUE,TRUE
26612,8871,20250619,160,3,4,7,7,0,154,169,1.2,Estimated,OK,TRUE,TRUE
26613,8871,20250619,160,3,6,4,4,0,154,169,2.1,Estimated,OK,TRUE,TRUE
26614,8872,20250619,161,7,1,8,8,0,155,170,0.9,Estimated,OK,TRUE,TRUE
26615,8872,20250619,161,7,4,6,6,0,155,170,1.1,Estimated,OK,TRUE,TRUE
26616,8872,20250619,161,7,6,3,3,0,155,170,2.2,Estimated,OK,TRUE,TRUE
26617,8873,20250619,163,6,2,12,12,0,157,172,1.1,Estimated,OK,TRUE,TRUE
26618,8873,20250619,163,6,4,10,8,-2,157,172,1.4,Estimated,MEDIUM,FALSE,TRUE
26619,8873,20250619,163,6,6,5,5,0,157,172,0.5,Estimated,OK,TRUE,TRUE
26620,8874,20250619,164,5,2,12,10,-2,159,173,1.4,Estimated,MEDIUM,FALSE,TRUE
26621,8874,20250619,164,5,4,11,11,0,159,173,1.3,Estimated,OK,TRUE,TRUE
26622,8874,20250619,164,5,6,6,6,0,159,173,2.0,Estimated,OK,TRUE,TRUE
26623,8875,20250619,167,3,1,5,2,-3,162,176,0.8,Estimated,MEDIUM,FALSE,TRUE
26624,8875,20250619,167,3,4,6,4,-2,162,176,2.1,Estimated,MEDIUM,FALSE,TRUE
26625,8875,20250619,167,3,6,3,3,0,162,176,2.1,Estimated,OK,TRUE,TRUE
26626,8876,20250619,168,6,1,8,7,-1,162,177,0.5,Estimated,LOW,TRUE,TRUE
26627,8876,20250619,168,6,4,6,4,-2,162,177,2.4,Estimated,MEDIUM,FALSE,TRUE
26628,8876,20250619,168,6,6,3,3,0,162,177,0.6,Estimated,OK,TRUE,TRUE
26629,8877,20250619,174,4,1,8,8,0,170,183,2.0,Estimated,OK,TRUE,TRUE
26630,8877,20250619,174,4,4,7,5,-2,170,183,1.7,Estimated,MEDIUM,FALSE,TRUE
26631,8877,20250619,174,4,6,4,3,-1,170,183,0.4,Estimated,LOW,TRUE,TRUE
26632,8878,20250619,179,7,2,12,12,0,174,188,1.3,Estimated,OK,TRUE,TRUE
26633,8878,20250619,179,7,4,10,10,0,174,188,1.5,Estimated,OK,TRUE,TRUE
26634,8878,20250619,179,7,6,5,5,0,174,188,1.8,Estimated,OK,TRUE,TRUE
26635,8879,20250619,181,6,2,12,12,0,178,190,2.3,Estimated,OK,TRUE,TRUE
26636,8879,20250619,181,6,4,10,10,0,178,190,1.8,Estimated,OK,TRUE,TRUE
26637,8879,20250619,181,6,6,5,5,0,178,190,1.9,Estimated,OK,TRUE,TRUE
26638,8880,20250619,183,8,2,12,12,0,178,192,2.2,Estimated,OK,TRUE,TRUE
26639,8880,20250619,183,8,4,18,18,0,178,192,1.5,Estimated,OK,TRUE,TRUE
26640,8880,20250619,183,8,6,9,9,0,178,192,2.0,Estimated,OK,TRUE,TRUE
26641,8881,20250619,190,10,2,12,12,0,184,199,0.5,Estimated,OK,TRUE,TRUE
26642,8881,20250619,190,10,4,13,13,0,184,199,2.0,Estimated,OK,TRUE,TRUE
26643,8881,20250619,190,10,6,7,7,0,184,199,1.0,Estimated,OK,TRUE,TRUE
26644,8882,20250619,200,6,2,12,10,-2,195,209,2.0,Estimated,MEDIUM,FALSE,TRUE
26645,8882,20250619,200,6,4,11,11,0,195,209,2.2,Estimated,OK,TRUE,TRUE
26646,8882,20250619,200,6,6,6,6,0,195,209,1.9,Estimated,OK,TRUE,TRUE
26647,8883,20250619,204,10,2,12,10,-2,198,213,2.5,Estimated,MEDIUM,FALSE,TRUE
26648,8883,20250619,204,10,4,12,9,-3,198,213,2.2,Estimated,MEDIUM,FALSE,TRUE
26649,8883,20250619,204,10,6,6,6,0,198,213,1.4,Estimated,OK,TRUE,TRUE
26650,8884,20250619,204,6,2,12,12,0,201,213,2.1,Estimated,OK,TRUE,TRUE
26651,8884,20250619,204,6,4,10,10,0,201,213,1.7,Estimated,OK,TRUE,TRUE
26652,8884,20250619,204,6,6,5,5,0,201,213,0.5,Estimated,OK,TRUE,TRUE
26653,8885,20250619,205,3,1,6,6,0,199,214,1.4,Estimated,OK,TRUE,TRUE
26654,8885,20250619,205,3,4,6,6,0,199,214,0.8,Estimated,OK,TRUE,TRUE
26655,8885,20250619,205,3,6,3,3,0,199,214,1.9,Estimated,OK,TRUE,TRUE
26656,8886,20250619,206,7,2,12,12,0,200,215,1.7,Estimated,OK,TRUE,TRUE
26657,8886,20250619,206,7,4,20,20,0,200,215,0.5,Estimated,OK,TRUE,TRUE
26658,8886,20250619,206,7,6,10,10,0,200,215,0.8,Estimated,OK,TRUE,TRUE
26659,8887,20250619,210,1,1,6,6,0,207,219,1.6,Estimated,OK,TRUE,TRUE
26660,8887,20250619,210,1,4,5,5,0,207,219,0.5,Estimated,OK,TRUE,TRUE
26661,8887,20250619,210,1,6,3,3,0,207,219,1.3,Estimated,OK,TRUE,TRUE
26662,8888,20250619,211,3,1,6,6,0,206,220,1.6,Estimated,OK,TRUE,TRUE
26663,8888,20250619,211,3,4,5,5,0,206,220,1.4,Estimated,OK,TRUE,TRUE
26664,8888,20250619,211,3,6,3,3,0,206,220,1.9,Estimated,OK,TRUE,TRUE
26665,8889,20250619,216,8,2,12,12,0,210,225,1.6,Estimated,OK,TRUE,TRUE
26666,8889,20250619,216,8,4,11,11,0,210,225,2.0,Estimated,OK,TRUE,TRUE
26667,8889,20250619,216,8,6,6,6,0,210,225,1.3,Estimated,OK,TRUE,TRUE
26668,8890,20250619,216,10,2,12,11,-1,211,225,1.1,Estimated,LOW,TRUE,TRUE
26669,8890,20250619,216,10,4,10,10,0,211,225,2.1,Estimated,OK,TRUE,TRUE
26670,8890,20250619,216,10,6,5,5,0,211,225,0.3,Estimated,OK,TRUE,TRUE
